Count,Game date,Sport,Competition,Bet,Return,Result,Pick,Score,Bookmaker,Odd,Stake,Profit,Tipster,CST
351,2014-04-11 18:44:00,SOC,Ireland,St Patricks Athletic - Shamrock Rovers,0.00,LOST,Away +0.25 (Match),1-0,PINNACLE,1.78,1.00,-1.00,batigol,2014-04-10 11:50:10
352,2014-04-11 18:44:00,SOC,Ireland,Drogheda United - Bray Wanderers,0.00,LOST,Home -0.75 (Match),0-2,PINNACLE,1.87,2.00,-2.00,batigol,2014-04-10 11:18:34
353,2014-04-11 18:44:00,SOC,Ireland,Cork City - Sligo Rovers,2,PUSH,Home 0 (Match),1-1,PINNACLE,2.01,2.00,0.00,batigol,2014-04-08 16:50:08
354,2014-04-07 18:44:00,SOC,Ireland,Sligo Rovers - Drogheda United,0.00,LOST,Home -0.5 (Match),1-1,PINNACLE,2.05,2.00,-2.00,batigol,2014-04-07 07:12:44
355,2014-04-07 18:44:00,SOC,Ireland,Dundalk - Derry City,4.1,WIN,Home -0.5 (Match),3-0,PINNACLE,2.05,2.00,2.10,batigol,2014-04-07 07:07:48
356,2014-04-04 18:44:00,SOC,Ireland,Cork City - Shamrock Rovers,3.4,WIN,Home +0.5 (Match),3-0,PINNACLE,1.7,2.00,1.40,batigol,2014-04-04 15:22:05
357,2014-04-04 18:44:00,SOC,Ireland,Bohemians - Bray Wanderers,0.00,LOST,Home -0.75 (Match),1-1,PINNACLE,1.88,2.00,-2.00,batigol,2014-04-04 14:45:46
358,2014-03-28 19:00:00,SOC,Ireland,Shamrock Rovers - Sligo Rovers,0.00,LOST,Away +0.25 (Match),1-0,PINNACLE,1.97,2.00,-2.00,batigol,2014-03-27 23:57:31
359,2014-03-28 19:44:00,SOC,Ireland,Athlone Town - Cork City,0.00,LOST,Home +1 (Match),0-3,PINNACLE,1.82,2.00,-2.00,batigol,2014-03-27 23:13:09
360,2014-03-24 19:59:00,SOC,Ireland,Shamrock Rovers - Dundalk,0.00,LOST,Under 2.5 (Match),1-2,PINNACLE,1.74,1.00,-1.00,batigol,2014-03-24 14:09:13
361,2014-03-22 15:15:00,Combo pick,Combo pick,Combo pick,0,LOST,,0,Bet365,1.8,1.00,-1.00,batigol,2014-03-21 16:01:54
,2014-03-22 15:15:00,SOC,Ireland,St Patricks Athletic FC - Limerick FC,0.00,LOST,St Patricks Athletic FC (1X2-Full Time Excluding Overtime),1:1,,1.33,,,,
,2014-03-21 19:45:00,SOC,Ireland,Cork City FC - Bray Wanderers AFC,0.00,LOST,Under 3.5 (Over Under-Full Time Excluding Overtime),3:1,,1.35,,,,
362,2014-03-21 19:44:00,SOC,Ireland,Bohemians - Shamrock Rovers,4.4,WIN,Over 2.5 (Match),1-3,PINNACLE,2.2,2.00,2.40,batigol,2014-03-20 22:58:47
363,2014-03-22 19:44:00,SOC,Ireland,Sligo Rovers - Dundalk,3.86,WIN,Away +0.5 (Match),0:1,PINNACLE,1.93,2.00,1.86,batigol,2014-03-20 22:54:44
364,2014-03-14 19:45:00,Combo pick,Combo pick,Combo pick,0,LOST,,0,Bet365,2.12,1.00,-1.00,batigol,2014-03-14 12:11:24
,2014-03-14 19:45:00,SOC,Ireland,Bohemian FC Dublin - Drogheda United,1.22,WIN,Bohemian FC Dublin +0.25 (Asian Handicap-Full Time Excluding Overtime),2-2,,1.43,,,,
,2014-03-14 19:45:00,SOC,Ireland,Athlone Town FC - Shamrock Rovers,0.00,LOST,Athlone Town FC +1.5 (Asian Handicap-Full Time Excluding Overtime),1-4,,1.48,,,,
365,2014-03-14 19:45:00,SOC,Ireland,St Patricks Athletic FC - University College Dublin FC,0.00,LOST,St Patricks Athletic FC -1.75 (Asian Handicap-Full Time Excluding Overtime),3-2,SBOBET,1.74,2.00,-2.00,batigol,2014-03-12 13:13:55
366,2014-03-14 19:44:00,SOC,Ireland,Dundalk - Limerick FC,3.56,WIN,Home -0.5 (Match),2-1,PINNACLE,1.78,2.00,1.56,batigol,2014-03-12 09:36:04
367,2014-03-10 19:45:00,SOC,Ireland,Sligo Rovers FC - Crusaders FC,3.34,WIN,Sligo Rovers FC -1.5 (Asian Handicap-Full Time Excluding Overtime),5-0,SBOBET,1.67,2.00,1.34,batigol,2014-03-10 14:48:56
368,2014-03-07 19:45:00,Combo pick,Combo pick,Combo pick,0,LOST,,0,10bet,2.32,2.00,-2.00,batigol,2014-03-07 12:20:12
,2014-03-07 19:45:00,SOC,Ireland,Limerick FC - Bray Wanderers AFC,0.00,LOST,Limerick FC (1X2-Full Time Excluding Overtime),0-0,,1.61,,,,
,2014-03-07 19:45:00,SOC,Ireland,University College Dublin FC - Bohemian FC Dublin,2.88,WIN,Bohemian FC Dublin 0 (Asian Handicap-Full Time Excluding Overtime),0-3,,1.44,,,,
369,2014-02-24 19:45:00,SOC,Ireland,Crusaders FC - Sligo Rovers FC,0.00,LOST,Crusaders FC +0.75 (Asian Handicap-Full Time Excluding Overtime),1-4,SBOBET,1.79,1.00,-1.00,batigol,2014-02-24 11:26:39
370,2013-11-19 19:45:00,SOC,Friendly,Poland - Ireland,1.72,WIN,Ireland +0.5 (Asian Handicap-Full Time Excluding Overtime),0-0,SBOBET,1.72,1.00,0.72,batigol,2013-11-17 11:49:13
371,2013-11-15 19:45:00,SOC,Friendly,Ireland - Latvia,1.97,WIN,Ireland -1.5 (Asian Handicap-Full Time Excluding Overtime),3-0,SBOBET,1.97,1.00,0.97,batigol,2013-11-14 15:05:48
372,2013-11-15 19:45:00,SOC,Friendly,Ireland - Latvia,3.48,WIN,Ireland -1.25 (Asian Handicap-Full Time Excluding Overtime),3-0,SBOBET,1.74,2.00,1.48,batigol,2013-11-14 15:04:01
373,2013-10-25 18:44:00,SOC,Ireland,Shamrock Rovers - Sligo Rovers,0.00,LOST,Home 0,1-2,PINNACLE,1.73,1.00,-1.00,batigol,2013-10-25 14:20:17
374,2013-10-25 18:44:00,SOC,Ireland,Drogheda United - Bohemians,0.00,LOST,Away 0,1-0,PINNACLE,1.73,1.00,-1.00,batigol,2013-10-25 12:06:30
375,2013-10-20 13:59:00,SOC,Ireland,St. Patricks Athletic - Shamrock Rovers,0.00,LOST,Home 0,0-1,PINNACLE,2.01,1.00,-1.00,batigol,2013-10-20 13:49:20
376,2013-10-19 18:44:00,SOC,Ireland,Sligo Rovers - Drogheda United,0.00,LOST,Under 2.5,3:1,PINNACLE,1.91,1.00,-1.00,batigol,2013-10-19 10:40:10
377,2013-10-18 18:44:00,SOC,Ireland,Bohemians - Bray Wanderers,1.83,WIN,Away +0.5,0-1,PINNACLE,1.83,1.00,0.83,batigol,2013-10-18 11:37:11
378,2013-10-16 18:44:00,SOC,Ireland,Limerick FC - Shelbourne,0.00,LOST,Away +0.25,1-0,PINNACLE,1.85,1.00,-1.00,batigol,2013-10-16 18:20:28
379,2013-10-15 18:44:00,SOC,WC Qual.,Republic of Ireland - Kazakhstan,1.96,WIN,Home -1.5,3-1,PINNACLE,1.96,1.00,0.96,batigol,2013-10-15 16:08:07
380,2013-10-13 15:59:00,SOC,Ireland,St Patricks Athletic - Sligo Rovers,0.00,LOST,Away +0.5,2:0,PINNACLE,1.79,1.00,-1.00,batigol,2013-10-13 11:27:05
381,2013-10-12 17:59:00,SOC,Ireland,Drogheda United - UC Dublin,1.9,WIN,Away +0.75,1:1,PINNACLE,1.9,1.00,0.90,batigol,2013-10-12 10:47:13
382,2013-10-10 18:59:00,SOC,Ireland,Cork City - Shelbourne,1.81,WIN,Home -1,5-3,PINNACLE,1.81,1.00,0.81,batigol,2013-10-09 19:35:00
383,2013-10-06 12:44:00,SOC,Ireland,Drogheda United - Dundalk,1.95,WIN,Home +0.25,1:0,PINNACLE,1.95,1.00,0.95,batigol,2013-10-06 10:55:06
384,2013-10-04 18:44:00,SOC,Ireland,UC Dublin - St Patricks Athletic,0.5,LOST,Home +1.75,1-3,PINNACLE,1.85,1.00,-0.50,batigol,2013-10-04 14:10:25
385,2013-09-30 18:45:00,SOC,Ireland,Sligo Rovers FC - Cork City FC,0.00,LOST,Yes (Both Team To Score-Full Time Excluding Overtime),0-0,Bet365,2,1.00,-1.00,batigol,2013-09-30 18:25:11
386,2013-09-30 18:59:00,SOC,Ireland,Shelbourne - Drogheda United,1.44,WIN,Home +0.25,2-2,PINNACLE,1.88,1.00,0.44,batigol,2013-09-30 10:12:06
387,2013-09-27 18:44:00,SOC,Ireland,Dundalk - Limerick FC,1.97,WIN,Away +1,1-2,PINNACLE,1.97,1.00,0.97,batigol,2013-09-27 10:48:38
388,2013-09-26 19:00:00,SOC,Ireland,Bray Wanderers AFC - St Patricks Athletic FC,0.00,LOST,Under 3 (Over Under-Full Time Excluding Overtime),1-3,Dafabet,1.8,1.00,-1.00,batigol,2013-09-26 18:16:06
389,2013-09-27 18:44:00,SOC,Ireland,Sligo Rovers - Shelbourne,2.9,WIN,Home -1.75,2-0,PINNACLE,1.9,2.00,0.90,batigol,2013-09-26 09:00:13
390,2013-09-24 18:44:00,SOC,Ireland,Drogheda United - Cork City,1.86,WIN,Away +0.5,2-3,PINNACLE,1.86,1.00,0.86,batigol,2013-09-24 08:58:10
391,2013-09-20 18:44:00,SOC,Ireland,St Patricks Athletic - Dundalk,0.00,LOST,Away +0.5,2-0,PINNACLE,1.87,3.00,-3.00,batigol,2013-09-20 08:05:27
392,2013-09-16 18:44:00,SOC,Ireland,Drogheda United - Finn Harps,0.5,LOST,Away +1.75,2-0,PINNACLE,1.9,1.00,-0.50,batigol,2013-09-16 18:25:43
393,2013-09-13 18:59:00,SOC,Ireland,Finn Harps - Drogheda United,1.81,WIN,Home +1.25,1-1,PINNACLE,1.81,1.00,0.81,batigol,2013-09-12 18:36:13
394,2013-09-08 16:59:00,SOC,Ireland,Dundalk - Drogheda United,4.34,WIN,Home -0.5,1:0,PINNACLE,2.17,2.00,2.34,batigol,2013-09-08 13:21:08
395,2013-09-07 18:00:00,SOC,Livebet,Shamrock Rovers FC - Cork City FC,2,WIN,FT Away +0.5 (1:0),2:1,188bet,2,1.00,1.00,batigol,2013-09-07 18:23:48
396,2013-09-07 18:44:00,SOC,Ireland,Bohemians - Sligo Rovers,0.00,LOST,Home +1.25,0:2,PINNACLE,1.81,2.00,-2.00,batigol,2013-09-07 15:01:06
397,2013-09-06 18:44:00,SOC,WC Qual.,Republic of Ireland - Sweden,0.00,LOST,Under 2.5,1-2,PINNACLE,1.78,1.00,-1.00,batigol,2013-09-06 15:59:44
398,2013-09-03 18:44:00,SOC,Ireland,Drogheda United - Sligo Rovers,0.5,LOST,Away -0.25,1-1,PINNACLE,1.82,1.00,-0.50,batigol,2013-09-03 15:14:29
399,2013-08-30 18:44:00,SOC,Ireland,St Patricks Athletic - Bohemians,0.00,LOST,Home -1.5,1-1,PINNACLE,1.96,1.00,-1.00,batigol,2013-08-30 08:34:26
400,2013-08-30 18:44:00,SOC,Ireland,Cork City - Derry City,3.62,WIN,Home +0.25,4-1,PINNACLE,1.81,2.00,1.62,batigol,2013-08-29 17:31:49
401,2013-08-23 18:45:00,SOC,Ireland,Derry City-Bluebell United,0.00,LOST,1 (-2.25 AH),0-0,Bet365,1.85,1.00,-1.00,batigol,2013-08-23 15:11:33
402,2013-08-16 18:44:00,SOC,Ireland,Limerick FC - UC Dublin,2.06,WIN,Away +0.5,1-3,PINNACLE,2.06,1.00,1.06,batigol,2013-08-16 14:09:35
403,2013-08-16 18:44:00,SOC,Ireland,Bray Wanderers - Cork City,0.00,LOST,Home +0.25,1-2,PINNACLE,1.81,1.00,-1.00,batigol,2013-08-16 13:10:47
404,2013-08-16 18:44:00,SOC,Ireland,Dundalk - Sligo Rovers,3.62,WIN,Home +0.5,2-0,PINNACLE,1.81,2.00,1.62,batigol,2013-08-15 15:06:21
405,2013-08-14 18:44:00,SOC,Friendly,Wales - Republic of Ireland,1,PUSH,Away 0,0-0,PINNACLE,1.83,1.00,0.00,batigol,2013-08-13 16:38:47
406,2013-08-13 18:59:00,SOC,Ireland,Shamrock Rovers - Sligo Rovers,0.00,LOST,Away 0,3-2,PINNACLE,2.03,1.00,-1.00,batigol,2013-08-12 17:36:22
407,2013-08-09 18:00:00,SOC,Ireland,Cork City - Bohemians,0.00,LOST,Away +0.5,1-0,PINNACLE,1.87,1.00,-1.00,batigol,2013-08-08 15:03:16
408,2013-08-10 18:44:00,SOC,Ireland,Sligo Rovers - Bray Wanderers,3.64,WIN,Home -1.5,2-0,PINNACLE,1.82,2.00,1.64,batigol,2013-08-07 15:11:23
409,2013-08-09 18:59:00,SOC,Ireland,Shamrock Rovers - St Patricks Athletic,3.44,WIN,Away +0.25,0-4,PINNACLE,1.72,2.00,1.44,batigol,2013-08-07 14:32:14
410,2013-08-06 18:45:00,SOC,Livebet,Cork City FC - West Bromwich Albion,0.5,LOST,FT Away -0.25 (0:6),0-6,188bet,2.44,1.00,-0.50,batigol,2013-08-06 20:29:08
411,2013-08-05 16:00:00,SOC,Ireland,Cork City - Kilbarrack United,0.00,LOST,Under 3.5,3-1,Bet365,1.9,1.00,-1.00,batigol,2013-08-05 13:53:16
412,2013-08-04 18:44:00,SOC,Ireland,Bray Wanderers - Shelbourne,1,PUSH,Home 0,1:1,PINNACLE,1.98,1.00,0.00,batigol,2013-08-03 11:07:32
413,2013-08-02 18:45:00,Combo pick,Combo pick,Combo pick,0,LOST,,0,Bet365,1.82,1.00,-1.00,batigol,2013-08-02 13:16:04
,2013-08-02 18:45:00,SOC,Ireland,Dundalk-Shamrock Rovers,0.00,LOST,under (3 TOT),3-1,,1.35,,,,
414,2013-08-02 18:44:00,SOC,Ireland,Dundalk - Shamrock Rovers,3.62,WIN,Home +0.5,3-1,PINNACLE,1.81,2.00,1.62,batigol,2013-08-01 13:21:15
415,2013-07-28 15:59:00,SOC,Ireland,Limerick FC - Derry City,0.00,LOST,Over 2.5,0:1,PINNACLE,2.01,1.00,-1.00,batigol,2013-07-28 09:28:35
416,2013-07-26 18:44:00,SOC,Ireland,Dundalk - Bray Wanderers,2.82,WIN,Home -0.75,1-0,PINNACLE,1.82,2.00,0.82,batigol,2013-07-25 17:18:46
417,2013-07-23 18:59:00,SOC,Ireland,Shamrock Rovers - St. Patricks Athletic,1,PUSH,Home 0,1-1,PINNACLE,1.78,1.00,0.00,batigol,2013-07-23 18:14:05
418,2013-07-23 17:00:00,SOC,Champions L,Molde-Sligo Rovers,0.00,LOST,goal ( G/NG),2-0,Bet365,1.83,1.00,-1.00,batigol,2013-07-23 16:36:52
419,2013-07-19 18:59:00,SOC,Ireland,Shamrock Rovers - UC Dublin,0.00,LOST,Home -1.75,1-1,PINNACLE,1.86,1.00,-1.00,batigol,2013-07-19 12:51:20
420,2013-07-19 19:04:00,SOC,Ireland,Cork City - Dundalk,2.07,WIN,Over 2.5,2-2,PINNACLE,2.07,1.00,1.07,batigol,2013-07-19 09:20:03
421,2013-07-19 18:45:00,SOC,Ireland,Bray Wanderers-Bohemians,1.94,WIN,2 (+0.25 AH),1-3,SBOBET,1.94,1.00,0.94,batigol,2013-07-18 16:21:04
422,2013-07-18 18:29:00,SOC,Europa League,Trabzonspor - Derry City,1,PUSH,Home -2,4-2,PINNACLE,1.82,1.00,0.00,batigol,2013-07-18 08:11:54
423,2013-07-17 16:59:00,SOC,Champions L,Sligo Rovers - Molde,0.00,LOST,Home +0.5,0-1,PINNACLE,1.93,1.00,-1.00,batigol,2013-07-17 09:13:43
424,2013-07-14 13:59:00,SOC,Ireland,Sligo Rovers - St Patricks Athletic,1,PUSH,Home 0,1:1,PINNACLE,1.63,1.00,0.00,batigol,2013-07-14 13:40:03
425,2013-07-14 13:59:00,SOC,Ireland,UC Dublin - Drogheda United,3.64,WIN,Home +0.5,2:2,PINNACLE,1.82,2.00,1.64,batigol,2013-07-11 20:41:35
426,2013-07-12 19:00:00,Combo pick,Combo pick,Combo pick,2.1164,WIN,,0,Bet365,2.12,1.00,1.12,batigol,2013-07-11 16:04:24
,2013-07-12 19:00:00,SOC,Ireland,Shamrock Rovers-Derry City,1.43,WIN,1 (0 AH),2-1,,1.43,,,,
,2013-07-12 18:45:00,SOC,Ireland,Dundalk-Bohemians,1.48,WIN,1 (-0.5 AH),3-0,,1.48,,,,
427,2013-07-12 18:59:00,SOC,Ireland,Shamrock Rovers - Derry City,1.71,WIN,Home -0.25,2-1,PINNACLE,1.71,1.00,0.71,batigol,2013-07-11 15:56:46
428,2013-07-12 18:59:00,SOC,Ireland,Shelbourne - Cork City,3.8,WIN,Home +0.5,2-1,PINNACLE,1.9,2.00,1.80,batigol,2013-07-11 14:31:03
429,2013-07-11 18:45:00,SOC,Europa League,St Patricks Athletic-Zalgiris Vilnius,1.99,WIN,2 (+0.5 AH),1-2,SBOBET,1.99,1.00,0.99,batigol,2013-07-11 10:44:37
430,2013-07-11 17:00:00,SOC,Europa League,Malm̦-Drogheda United,0.00,LOST,goal ( G/NG),2-0,Bet365,2.2,1.00,-1.00,batigol,2013-07-11 10:02:15
431,2013-07-09 18:45:00,SOC,Ireland,Limerick-Bray Wanderers,0.00,LOST,under (3 TOT),4-4,SBOBET,1.81,1.00,-1.00,batigol,2013-07-09 18:37:37
432,2013-07-08 19:00:00,SOC,Livebet,Shamrock Rovers FC - Birmingham City,1.35,WIN,FT Home +0.25 (0:4),0-4,188bet,1.7,1.00,0.35,batigol,2013-07-08 20:35:12
433,2013-07-05 18:45:00,Combo pick,Combo pick,Combo pick,0,LOST,,0,Bet365,2.02,1.00,-1.00,batigol,2013-07-05 18:35:27
,2013-07-05 18:45:00,SOC,Ireland,Derry City-Dundalk,0.00,LOST,1 (0 AH),0-1,,1.35,,,,
434,2013-07-07 14:00:00,SOC,Ireland,Drogheda United-Shelbourne FC,4.04,WIN,2 (+0.75 AH),0-0,SBOBET,2.02,2.00,2.04,batigol,2013-07-04 21:07:23
435,2013-07-04 18:09:00,SOC,Europa League,Zalgiris Vilnius - St. Patricks Athletic,1.76,WIN,Away +0.5,2-2,PINNACLE,1.76,1.00,0.76,batigol,2013-07-04 17:48:01
436,2013-07-04 18:09:00,SOC,Europa League,Zalgiris Vilnius - St. Patricks Athletic,0.00,LOST,Under 2.5,2-2,PINNACLE,1.69,1.00,-1.00,batigol,2013-07-04 17:29:10
437,2013-07-05 18:44:00,SOC,Ireland,Cork City - Sligo Rovers,0.00,LOST,Away -0.75,3-1,PINNACLE,1.92,3.00,-3.00,batigol,2013-07-04 16:43:25
438,2013-07-01 18:45:00,SOC,Livebet,Limerick FC - Sligo Rovers FC,0.00,LOST,FT Under 3.5 (0:2),0-4,188bet,1.71,1.00,-1.00,batigol,2013-07-01 19:42:44
439,2013-06-28 19:00:00,Combo pick,Combo pick,Combo pick,2015,WIN,,0,Bet365,2.02,1.00,1.02,batigol,2013-06-28 08:01:12
,2013-06-28 18:45:00,SOC,Ireland,Drogheda United-Shamrock Rovers,1.3,WIN,2 (0 AH),0-3,,1.3,,,,
,2013-06-28 19:00:00,SOC,Ireland,Shelbourne FC-Sligo Rovers,1.55,WIN,2 (-0.5 AH),0-2,,1.55,,,,
440,2013-06-28 18:45:00,SOC,Ireland,UCD-Cork City FC,3.72,WIN,1 (+0.5 AH),3-0,188bet,1.86,2.00,1.72,batigol,2013-06-28 07:38:11
441,2013-06-15 18:45:00,Combo pick,Combo pick,Combo pick,0,LOST,,0,Bet365,3.47,1.00,-1.00,batigol,2013-06-14 14:38:24
,2013-06-14 18:45:00,SOC,Ireland,Dundalk-St Patricks Athletic,1.27,WIN,under (3.5 TOT),2:1,,1.27,,,,
,2013-06-14 19:00:00,SOC,Ireland,Shamrock Rovers-Limerick,1.52,WIN,2 (+1.5 AH),1:0,,1.52,,,,
,2013-06-15 18:45:00,SOC,Ireland,Sligo Rovers-UCD,0.00,LOST,nogoal ( G/NG),5:2,,1.8,,,,
442,2013-06-15 18:44:00,SOC,Ireland,Sligo Rovers - UC Dublin,3.6,WIN,Home -1.5,5:2,PINNACLE,1.8,2.00,1.60,batigol,2013-06-14 14:12:23
443,2013-06-14 18:45:00,SOC,Ireland,Dundalk-St Patricks Athletic,0.00,LOST,under (2.5 TOT),2-1,188bet,1.85,1.00,-1.00,batigol,2013-06-14 12:52:16
444,2013-06-14 18:44:00,SOC,Ireland,Bohemians - Shelbourne,1.82,WIN,Away +0.5,0-3,PINNACLE,1.82,1.00,0.82,batigol,2013-06-14 12:03:03
445,2013-06-12 00:00:00,SOC,Friendly,Spain-Ireland,1.74,WIN,1 (-1.5 AH),2-0,188bet,1.74,1.00,0.74,batigol,2013-06-11 19:06:03
446,2013-06-10 19:00:00,SOC,Ireland,Drogheda - Dundalk,0.00,LOST,Both 2 Score - Yes,0-1,Ladbrokes,1.7,1.00,-1.00,batigol,2013-06-10 09:43:04
447,2013-06-09 14:29:00,SOC,Ireland,Cork City - Shamrock Rovers,1.81,WIN,Away -0.25,1:2,PINNACLE,1.81,1.00,0.81,batigol,2013-06-08 22:15:30
448,2013-06-08 18:45:00,SOC,Livebet,Sligo Rovers FC - Bohemian FC Dublin,0.00,LOST,FT Over 0.5 (0:0),0:0,188bet,2.58,1.00,-1.00,batigol,2013-06-08 20:21:14
449,2013-06-08 18:45:00,Combo pick,Combo pick,Combo pick,3.1086,WIN,,0,Bet365,3.11,1.00,2.11,batigol,2013-06-08 10:58:30
,2013-06-08 18:45:00,SOC,Ireland,UCD-Bray Wanderers,1.57,WIN,goal ( G/NG),4:5,,1.57,,,,
,2013-06-08 18:45:00,SOC,Ireland,Sligo Rovers-Bohemians,1.32,WIN,under (3.5 TOT),0:0,,1.32,,,,
,2013-06-08 16:00:00,SOC,Ireland,St Patricks Athletic-Limerick,1.5,WIN,1 ( 1X2),3:0,,1.5,,,,
450,2013-06-08 15:59:00,SOC,Ireland,St Patricks Athletic - Limerick FC,1.88,WIN,Home -1,3:0,PINNACLE,1.88,1.00,0.88,batigol,2013-06-08 10:25:35
451,2013-06-07 18:44:00,SOC,WC Qual.,Republic of Ireland - Faroe Islands,1.88,WIN,Under 1.5 (1st Half),1-0,PINNACLE,1.88,1.00,0.88,batigol,2013-06-07 14:04:57
452,2013-06-04 19:00:00,SOC,Ireland,Shelbourne FC-UCD,1.92,WIN,1 (0 AH),2-1,188bet,1.92,1.00,0.92,batigol,2013-06-04 17:12:50
453,2013-06-02 16:29:00,SOC,Friendly,Republic of Ireland - Georgia,1.91,WIN,Over 2.25,4:0,PINNACLE,1.91,1.00,0.91,batigol,2013-06-01 13:44:55
454,2013-06-01 14:00:00,SOC,Ireland,Blarney United-Derry City,0.00,LOST,1 (+2.25 AH),0:4,Bet365,2.02,1.00,-1.00,batigol,2013-06-01 12:45:56
455,2013-05-31 18:44:00,SOC,Ireland,Bohemians - Drogheda United,1.93,WIN,Over 2.5,0-3,PINNACLE,1.93,1.00,0.93,batigol,2013-05-31 09:28:39
456,2013-05-28 18:45:00,SOC,Ireland,Sligo Rovers-Dundalk,3.6,WIN,nogoal ( G/NG),0-1,PaddyPower,1.8,2.00,1.60,batigol,2013-05-28 11:13:36
457,2013-05-28 18:44:00,SOC,Ireland,St Patricks Athletic - UC Dublin,5.58,WIN,Home -1.5,5:0,PINNACLE,1.86,3.00,2.58,batigol,2013-05-28 10:43:53
458,2013-05-29 19:00:00,SOC,Friendly,England-Ireland,8.45,WIN,2 (+1.5 AH),1-1,188bet,1.69,5.00,3.45,batigol,2013-05-27 15:17:54
459,2013-05-24 18:05:00,SOC,Ireland,Limerick-Sligo Rovers,0.00,LOST,2 (-0.5 AH),0-0,188bet,1.84,1.00,-1.00,batigol,2013-05-23 14:33:58
460,2013-05-24 19:00:00,SOC,Ireland,Shamrock Rovers-Shelbourne FC,0.00,LOST,1 (-1.5 AH),1-0,188bet,1.76,3.00,-3.00,batigol,2013-05-23 11:36:12
461,2013-05-21 18:59:00,SOC,Ireland,Shamrock Rovers - Dundalk,0.00,LOST,Away +0.5,1-0,PINNACLE,2.06,1.00,-1.00,batigol,2013-05-21 18:44:42
462,2013-05-20 18:44:00,SOC,Ireland,Sligo Rovers - Mervue United,1.84,WIN,Home -2.5,4-0,PINNACLE,1.84,1.00,0.84,batigol,2013-05-20 18:08:17
463,2013-05-20 18:44:00,SOC,Ireland,Finn Harps - Derry City,1.79,WIN,Home +1.5,1-1,PINNACLE,1.79,1.00,0.79,batigol,2013-05-20 14:13:19
464,2013-05-17 18:59:00,SOC,Ireland,Shamrock Rovers - Bohemians,0.00,LOST,Home -1.5,1-1,PINNACLE,2.13,1.00,-1.00,batigol,2013-05-16 17:10:33
465,2013-05-17 19:00:00,SOC,Ireland,Shelbourne FC-St Patricks Athletic,4.5,WIN,2 ( 1X2),0-3,PaddyPower,1.5,3.00,1.50,batigol,2013-05-16 15:57:03
466,2013-05-17 18:44:00,SOC,Ireland,UC Dublin - Limerick FC,3.88,WIN,Home +0.5,1-1,PINNACLE,1.94,2.00,1.88,batigol,2013-05-14 21:15:32
467,2013-05-14 18:45:00,SOC,Ireland,St Patricks Athletic-Shamrock Rovers,4.19,WIN,2 (+0.25 AH),0-0,188bet,1.79,3.00,1.19,batigol,2013-05-13 18:35:29
468,2013-05-11 13:59:00,SOC,Ireland,Shamrock Rovers - Drogheda United,0.00,LOST,Away +0.5,7:1,PINNACLE,2.09,1.00,-1.00,batigol,2013-05-11 09:44:59
469,2013-05-10 18:45:00,Combo pick,Combo pick,Combo pick,0,LOST,,0,Bet365,4.59,1.00,-1.00,batigol,2013-05-09 13:15:32
,2013-05-10 18:45:00,SOC,Ireland,Bray Wanderers-Sligo Rovers,0.00,LOST,2 ( 1X2),0-0,,1.33,,,,
470,2013-05-10 18:45:00,SOC,Ireland,Bray Wanderers-Sligo Rovers,0.00,LOST,2 (-1.5 AH),0-0,188bet,2.05,2.00,-2.00,batigol,2013-05-09 13:04:55
471,2013-05-10 18:44:00,SOC,Ireland,Dundalk - Shelbourne,2,PUSH,Home -1,1-0,PINNACLE,2,2.00,0.00,batigol,2013-05-09 12:10:51
472,2013-05-07 18:45:00,SOC,Ireland,UCD-Bohemians,0.00,LOST,over (2.5 TOT),1-0,BWIN,2.25,1.00,-1.00,batigol,2013-05-07 18:29:51
473,2013-05-06 15:00:00,SOC,Ireland,Sligo Rovers - Derry City,0.00,LOST,Away +0.5,3:0,PINNACLE,1.85,1.00,-1.00,batigol,2013-05-06 08:34:32
474,2013-05-06 14:29:00,SOC,Ireland,Cork City - Limerick FC,4.04,WIN,Away 0,2:3,PINNACLE,2.02,2.00,2.04,batigol,2013-05-06 08:14:14
475,2013-05-06 17:59:00,SOC,Ireland,Shamrock Rovers - Dundalk,0.00,LOST,Away +0.5,1-0,PINNACLE,2.25,2.00,-2.00,batigol,2013-05-06 07:48:12
476,2013-05-03 18:59:00,SOC,Ireland,Shamrock Rovers - Sligo Rovers,3.29,WIN,Draw,1-1,PINNACLE,3.29,1.00,2.29,batigol,2013-05-02 14:59:18
477,2013-05-03 19:00:00,SOC,Ireland,Shelbourne FC-UCD,0.00,LOST,2 (+0.25 AH),2-0,188bet,1.81,2.00,-2.00,batigol,2013-05-02 14:35:26
478,2013-05-03 18:44:00,SOC,Ireland,Cork City - St Patricks Athletic,0.00,LOST,Home +0.5,0-2,PINNACLE,1.81,2.00,-2.00,batigol,2013-05-02 13:56:28
479,2013-04-29 18:00:00,SOC,Ireland,Bray Wanderers - Cork City,0.00,LOST,Home +0.5,1-2,PINNACLE,1.85,1.00,-1.00,batigol,2013-04-28 19:43:24
480,2013-04-27 18:45:00,Combo pick,Combo pick,Combo pick,0,LOST,,0,Bet365,2.25,1.00,-1.00,batigol,2013-04-27 16:45:44
,2013-04-27 18:45:00,SOC,Ireland,Sligo Rovers-Drogheda United,1.5,WIN,2 (+1.5 AH),2-2,,1.5,,,,
