Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2016-01-06 21:15:00,Portugal,Liga Sagres,FC PORTO vs RIO AVE FC,1-1 (1-1),Over / Under,Over +2.50,1.72,,80,-80.00,Lost,Frankie Geary,Football,2016-01-06 19:19:03
2016-01-06 20:45:00,Italy,Serie A,SSC NAPOLI vs TURIN FC,2-1 (2-1),Match Odds,SSC NAPOLI,1.44,,80,35.20,Win,Frankie Geary,Football,2016-01-06 00:09:03
2016-01-06 20:00:00,Portugal,Liga Sagres,BENFICA LISBON vs CS MARITIMO MADEIRA,6-0 (3-0),Over / Under,Over +2.50,1.74,,80,59.20,Win,Frankie Geary,Football,2016-01-06 16:21:02
2016-01-06 18:00:00,Italy,Serie A,FC EMPOLI vs INTER MILAN,0-1 (0-1),Match Odds,INTER MILAN,2.26,,80,100.80,Win,Frankie Geary,Football,2016-01-06 00:07:02
2016-01-06 15:00:00,Italy,Serie A,US PALERMO vs AC FIORENTINA,1-3 (0-2),Over / Under,Over +2.50,2.00,,80,80.00,Win,Frankie Geary,Football,2016-01-05 23:41:01
2016-01-06 15:00:00,Italy,Serie A,AC CHIEVO VERONA vs AS ROMA,3-3 (1-2),Match Odds,Draw,3.35,,80,188.00,Win,Frankie Geary,Football,2016-01-05 23:36:02
2016-01-04 19:55:00,Israel,Premier League,MACCABI HAIFA vs HAPOEL BEER SHEVA,1-1 (1-1),Match Odds,HAPOEL BEER SHEVA,2.63,,80,-80.00,Lost,Frankie Geary,Football,2016-01-04 12:17:02
2016-01-04 13:30:00,Egypt,Premier League,AL ITTIHAD AL SAKANDARY vs ENPPI CLUB,1-0 (0-0),Match Odds,Draw,3.03,,80,-80.00,Lost,Frankie Geary,Football,2016-01-04 12:09:02
2015-12-31 16:00:00,Spain,Liga BBVA,VILLARREAL CF vs VALENCIA CF,1-0 (0-0),Over / Under,Over +2.50,2.27,,80,-80.00,Lost,Frankie Geary,Football,2015-12-31 12:47:02
2015-12-29 20:45:00,Scotland,Premier League,ROSS COUNTY FC vs KILMARNOCK FC,3-2 (1-1),Over / Under,Over +2.50,1.72,,80,57.60,Win,Frankie Geary,Football,2015-12-29 18:07:02
2015-12-29 20:45:00,England,Championship,BRIGHTON & HOVE ALBION FC vs IPSWICH TOWN,0-1 (0-1),Over / Under,Over +2.50,2.24,,80,-80.00,Lost,Frankie Geary,Football,2015-12-29 18:04:04
2015-12-29 20:45:00,England,Championship,CARDIFF CITY vs NOTTINGHAM FOREST,1-1 (1-1),Over / Under,Over +2.50,2.29,,80,-80.00,Lost,Frankie Geary,Football,2015-12-29 18:01:03
2015-12-29 20:45:00,England,Premier League,LEICESTER CITY vs MANCHESTER CITY,0-0 (0-0),Over / Under,Over +2.50,1.63,,80,-80.00,Lost,Frankie Geary,Football,2015-12-29 17:58:03
2015-12-28 16:00:00,England,Premier League,CRYSTAL PALACE vs SWANSEA CITY,0-0 (0-0),Match Odds,CRYSTAL PALACE,2.16,,80,-80.00,Lost,Frankie Geary,Football,2015-12-28 12:08:04
2015-12-28 13:45:00,England,Championship,BOLTON WANDERERS vs BLACKBURN ROVERS,1-0 (0-0),Match Odds,Draw,3.32,,80,-80.00,Lost,Frankie Geary,Football,2015-12-28 12:20:07
2015-12-26 20:45:00,England,Premier League,SOUTHAMPTON FC vs ARSENAL FC,4-0 (1-0),Asian handicap,ARSENAL FC -1.50,4.50,,80,-80.00,Lost,Frankie Geary,Football,2015-12-26 18:55:06
2015-12-23 12:00:00,Turkey,Turkish Cup,AMEDSPOR vs BASAKSEHIR FK,2-2 (1-1),Over / Under,Over +2.50,1.73,,80,58.40,Win,Frankie Geary,Football,2015-12-23 09:58:02
2015-12-21 22:00:00,Portugal,Liga Sagres,SPORTING BRAGA vs FC PACOS FERREIRA,1-1 (1-0),Match Odds,SPORTING BRAGA,1.58,,80,-80.00,Lost,Frankie Geary,Football,2015-12-21 18:40:02
2015-12-21 21:00:00,England,Premier League,ARSENAL FC vs MANCHESTER CITY,2-1 (2-0),Match Odds,ARSENAL FC,2.40,,80,112.00,Win,Frankie Geary,Football,2015-12-21 18:29:01
2015-12-21 20:00:00,Italy,"Lega Pro Prima Divisione, Girone C",US CASERTANA 1908 vs MESSINA FC,4-1 (2-1),Match Odds,US CASERTANA 1908,1.69,,80,55.20,Win,Frankie Geary,Football,2015-12-21 18:31:02
2015-12-19 18:30:00,Germany,Bundesliga,VFB STUTTGART vs VFL WOLFSBURG,3-1 (2-1),Match Odds,VFL WOLFSBURG,2.12,,80,-80.00,Lost,Frankie Geary,Football,2015-12-19 16:24:01
2015-12-19 18:30:00,England,Premier League,NEWCASTLE UNITED vs ASTON VILLA,1-1 (1-0),Match Odds,NEWCASTLE UNITED,2.05,,80,-80.00,Lost,Frankie Geary,Football,2015-12-19 16:17:02
2015-12-19 13:00:00,Germany,2. Bundesliga,GREUTHER FURTH vs RB LEIPZIG,1-2 (0-0),Match Odds,RB LEIPZIG,2.13,,80,90.40,Win,Frankie Geary,Football,2015-12-19 09:50:03
2015-12-17 21:00:00,Italy,Coppa Italia,SAMPDORIA GENOA vs AC MILAN,0-2 (0-0),Match Odds,AC MILAN,2.17,,100,117.00,Win,Frankie Geary,Football,2015-12-17 19:50:02
