Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-10-17 15:00:00,Italy,Serie B,FC MODENA vs ASCOLI,2-1 (0-0),Match Odds,FC MODENA,1.97,,100,97.00,Win,Rosario Barone,Football,2015-10-17 11:47:20
2015-10-16 20:30:00,Italy,Serie B,AS AVELLINO vs BRESCIA CALCIO,3-3 (1-1),Asian handicap,AS AVELLINO -0.25,1.79,,100,-50.00,Half lost,Rosario Barone,Football,2015-10-16 15:35:03
2015-10-13 17:00:00,International Youth,U21 Euro Qualification,ITALY vs IRELAND,1-0 (0-0),Match Odds,ITALY,1.51,,100,51.00,Win,Rosario Barone,Football,2015-10-13 14:44:04
2015-10-11 20:30:00,Italy,Serie B,ASCOLI vs PESCARA CALCIO,3-1 (0-0),Asian handicap,PESCARA CALCIO +0,1.87,,100,-100.00,Lost,Rosario Barone,Football,2015-10-11 10:32:08
2015-10-11 15:00:00,Italy,Serie B,PERUGIA vs VIRTUS ENTELLA,0-0 (0-0),Over / Under,Under +2.50,1.59,,100,59.00,Win,Rosario Barone,Football,2015-10-11 10:42:06
2015-10-11 12:30:00,Italy,Serie B,CAGLIARI CALCIO vs AC CESENA,3-1 (1-0),Match Odds,CAGLIARI CALCIO,1.88,,100,88.00,Win,Rosario Barone,Football,2015-10-11 10:06:03
2015-10-10 20:30:00,Italy,Serie B,PRO VERCELLI vs NOVARA CALCIO,0-1 (0-1),Asian handicap,NOVARA CALCIO -0.25,2.18,,100,118.00,Win,Rosario Barone,Football,2015-10-10 14:52:41
2015-10-10 15:00:00,Italy,"Lega Pro, Girone A",FC SUDTIROL vs AC FERALPI SALO,0-0 (0-0),Match Odds,AC FERALPI SALO,3.10,,80,-80.00,Lost,Rosario Barone,Football,2015-10-10 14:01:41
2015-10-10 15:00:00,Italy,Serie B,VICENZA CALCIO vs FC CROTONE,0-0 (0-0),Match Odds 1st Half,Draw Half time,2.00,,100,100.00,Win,Rosario Barone,Football,2015-10-10 13:00:07
2015-10-08 18:30:00,International Youth,U21 Euro Qualification,SLOVENIA vs ITALY,0-3 (0-0),Match Odds,ITALY,2.25,,100,125.00,Win,Rosario Barone,Football,2015-10-08 17:15:20
2015-10-04 20:45:00,Italy,Serie A,AC FIORENTINA vs ATALANTA BERGAMASCA,3-0 (2-0),Match Odds,AC FIORENTINA,1.73,,100,73.00,Win,Rosario Barone,Football,2015-10-04 18:45:03
2015-10-04 18:00:00,Italy,Serie A,JUVENTUS TURIN vs BOLOGNA FC,3-1 (1-1),Match Odds 1st Half,JUVENTUS TURIN Half time,1.72,,100,-100.00,Lost,Rosario Barone,Football,2015-10-04 16:27:02
2015-10-04 15:00:00,Italy,Serie A,UDINESE CALCIO vs GENOA FC,1-1 (0-0),Both team to score,Yes,1.80,,100,80.00,Win,Rosario Barone,Football,2015-10-04 14:03:10
2015-10-04 15:00:00,Italy,Serie A,SAMPDORIA GENOA vs INTER MILAN,1-1 (0-0),Asian handicap,SAMPDORIA GENOA +0.50,1.88,,100,88.00,Win,Rosario Barone,Football,2015-10-04 12:43:02
2015-10-04 15:00:00,Italy,Serie A,US PALERMO vs AS ROMA,2-4 (0-3),Both team to score,Yes,1.80,,100,80.00,Win,Rosario Barone,Football,2015-10-04 12:40:11
2015-10-04 12:30:00,Italy,Serie A,FC EMPOLI vs US SASSUOLO,1-0 (0-0),Both team to score,Yes,1.80,,100,-100.00,Lost,Rosario Barone,Football,2015-10-04 11:00:11
2015-10-03 20:45:00,Italy,Serie A,AC CHIEVO VERONA vs HELLAS VERONA,1-1 (0-0),Over / Under 1st Half,Under +1.00 Half time,1.76,,100,76.00,Win,Rosario Barone,Football,2015-10-03 19:41:03
2015-10-03 18:00:00,Italy,Serie A,CARPI FC vs TURIN FC,2-1 (0-0),Asian handicap,CARPI FC +0.25,1.94,,100,94.00,Win,Rosario Barone,Football,2015-10-03 16:26:23
2015-10-03 15:00:00,Italy,Serie B,BRESCIA CALCIO vs FC MODENA,2-2 (2-1),Asian handicap,FC MODENA +0,1.99,,100,0.00,Void,Rosario Barone,Football,2015-10-03 12:52:04
2015-10-02 20:30:00,Italy,Serie B,FC CROTONE vs SPORTIVA SALERNITANA,4-0 (2-0),Match Odds,FC CROTONE,2.20,,100,120.00,Win,Rosario Barone,Football,2015-10-02 17:07:03
2015-10-01 21:05:00,European cups,UEFA Europa League,LEGIA WARSAW vs SSC NAPOLI,0-2 (0-0),Match Odds,SSC NAPOLI,1.91,,100,91.00,Win,Rosario Barone,Football,2015-10-01 16:41:03
2015-10-01 19:00:00,European cups,UEFA Europa League,LAZIO ROMA vs AS SAINT ETIENNE,3-2 (1-1),Match Odds 1st Half,Draw Half time,2.14,,100,114.00,Win,Rosario Barone,Football,2015-10-01 15:15:06
