Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-09-23 20:00:00,Germany,Bundesliga,HANNOVER 96 vs VFB STUTTGART,1-3 (1-2),Over / Under 1st Half,Over +1.50 Half time,2.50,,100,150.00,Win,Charlie Bryson,Football,2015-09-23 07:18:03
2015-09-22 20:00:00,Spain,Liga BBVA,ATLETICO MADRID vs GETAFE CF,2-0 (1-0),Asian handicap,ATLETICO MADRID -1.50,1.93,,100,93.00,Win,Charlie Bryson,Football,2015-09-22 12:28:03
2015-09-22 15:30:00,Croatia,Croatia Cup,JADRAN POREC vs NK ZADAR,0-3 (0-0),Asian handicap,JADRAN POREC +0.50,2.20,,80,-80.00,Lost,Charlie Bryson,Football,2015-09-22 09:33:02
2015-09-20 23:00:00,Paraguay,"Primera Division, Clausura",CERRO PORTENO vs DEPORTIVO SANTANI,2-1 (1-0),Match Odds,CERRO PORTENO,1.40,,100,40.00,Win,Charlie Bryson,Football,2015-09-20 14:54:03
2015-09-20 15:30:00,Germany,Bundesliga,VFB STUTTGART vs FC SCHALKE 04,0-1 (0-0),Over / Under,Over +2.50,1.62,,100,-100.00,Lost,Charlie Bryson,Football,2015-09-20 11:37:02
2015-09-20 15:00:00,Italy,Serie A,TURIN FC vs SAMPDORIA GENOA,2-0 (2-0),Over / Under,Over +2.50,2.10,,100,-100.00,Lost,Charlie Bryson,Football,2015-09-20 11:10:15
2015-09-19 21:00:00,Bolivia,"Liga Profesional, Apertura",SPORT BOYS vs THE STRONGEST,1-2 (1-1),Over / Under,Over +2.50,1.78,,100,78.00,Win,Charlie Bryson,Football,2015-09-19 15:23:03
2015-09-19 18:30:00,Austria,tipp3-Bundesliga,SV GRODIG vs SV MATTERSBURG,1-1 (1-1),Over / Under,Over +2.50,1.60,,100,-100.00,Lost,Charlie Bryson,Football,2015-09-19 15:29:02
2015-09-19 17:00:00,Croatia,1. HNL,HNK HAJDUK SPLIT vs NK DINAMO ZAGREB,0-0 (0-0),Over / Under,Over +2.50,1.95,,100,-100.00,Lost,Charlie Bryson,Football,2015-09-19 15:24:09
2015-09-17 21:05:00,European cups,UEFA Europa League,PARTIZAN BELGRADE vs AZ ALKMAAR,3-2 (2-1),Asian handicap,AZ ALKMAAR +0.50,1.94,,100,-100.00,Lost,Charlie Bryson,Football,2015-09-15 19:33:03
2015-09-16 20:45:00,European cups,UEFA Champions League,NK DINAMO ZAGREB vs ARSENAL FC,2-1 (1-0),Match Odds,ARSENAL FC,1.50,,100,-100.00,Lost,Charlie Bryson,Football,2015-09-15 12:58:03
2015-09-15 20:45:00,European cups,UEFA Champions League,PARIS ST GERMAIN vs MALMO FF,2-0 (1-0),Match Odds,PARIS ST GERMAIN,1.15,,100,15.00,Win,Charlie Bryson,Football,2015-09-15 12:56:08
2015-09-13 15:30:00,Germany,Bundesliga,1899 HOFFENHEIM vs WERDER BREMEN,1-3 (0-1),Over / Under,Over +2.50,1.57,,100,57.00,Win,Charlie Bryson,Football,2015-09-13 14:06:08
2015-09-13 13:45:00,Switzerland,Axpo Super League,FC LUZERN vs GRASSHOPPER CLUB ZURICH,3-3 (2-2),Over / Under,Over +2.50,1.71,,60,42.60,Win,Charlie Bryson,Football,2015-09-13 10:08:08
2015-09-13 13:30:00,Germany,Regionalliga Northeast,WACKER NORDHAUSEN vs FSV ZWICKAU,4-1 (2-1),Asian handicap,FSV ZWICKAU +0.50,1.30,,100,-100.00,Lost,Charlie Bryson,Football,2015-09-13 10:28:09
2015-09-12 16:00:00,Scotland,First Division,RANGERS FC vs LIVINGSTON FC,3-0 (2-0),Match Odds,RANGERS FC,1.14,,100,14.00,Win,Charlie Bryson,Football,2015-09-11 16:23:24
2015-09-12 15:30:00,Germany,Bundesliga,HANNOVER 96 vs BORUSSIA DORTMUND,2-4 (1-2),Match Odds,BORUSSIA DORTMUND,1.48,,100,48.00,Win,Charlie Bryson,Football,2015-09-10 13:18:03
2015-09-08 18:30:00,International Youth,U21 Euro Qualification,SERBIA vs LITHUANIA,5-0 (3-0),Match Odds,SERBIA,1.21,,100,21.00,Win,Charlie Bryson,Football,2015-09-08 13:14:03
2015-09-08 16:00:00,International Youth,U21 Euro Qualification,AZERBAIJAN vs GERMANY,0-3 (0-1),Match Odds,GERMANY,1.23,,100,23.00,Win,Charlie Bryson,Football,2015-09-08 13:12:02
2015-09-07 20:45:00,International,Euro Cup,POLAND vs GIBRALTAR,8-1 (4-0),Over / Under 1st Half,Over +1.50 Half time,1.29,,100,29.00,Win,Charlie Bryson,Football,2015-09-07 13:56:04
2015-09-06 20:45:00,International,Euro Cup,BOSNIA & HERZEGOVINA vs ANDORRA,3-0 (3-0),Asian handicap,BOSNIA & HERZEGOVINA -2.50,1.20,,100,20.00,Win,Charlie Bryson,Football,2015-09-06 17:46:04
2015-09-06 20:45:00,International,Euro Cup,ITALY vs BULGARIA,1-0 (1-0),Match Odds,ITALY,1.45,,100,45.00,Win,Charlie Bryson,Football,2015-09-06 10:12:09
2015-09-05 20:45:00,International,Euro Cup,SPAIN vs SLOVAKIA,2-0 (2-0),Match Odds,SPAIN,1.30,,100,30.00,Win,Charlie Bryson,Football,2015-09-05 11:13:16
2015-09-05 20:45:00,International,Euro Cup,AUSTRIA vs MOLDOVA,1-0 (0-0),Match Odds,AUSTRIA,1.21,,100,21.00,Win,Charlie Bryson,Football,2015-09-05 11:12:04
2015-09-05 19:30:00,Ireland,Airtricity Premier Division,LIMERICK 37 FC vs SAINT PATRICK'S ATHLETIC FC,3-1 (2-0),Both team to score,Yes,1.65,,100,65.00,Win,Charlie Bryson,Football,2015-09-05 17:55:03
2015-09-05 16:00:00,England,Skrill South,BISHOP'S STORTFORD vs WESTON SUPER MARE FC,0-1 (0-1),Asian handicap,BISHOP'S STORTFORD +0.50,1.23,,100,-100.00,Lost,Charlie Bryson,Football,2015-09-05 11:15:06
2015-09-05 02:30:00,International,International Friendly Games,ARGENTINA vs BOLIVIA,7-0 (3-0),Match Odds,ARGENTINA,1.18,,100,18.00,Win,Charlie Bryson,Football,2015-09-04 21:11:02
2015-09-04 18:45:00,International Youth,U21 Euro Qualification,ROMANIA vs BULGARIA,0-2 (0-1),Asian handicap,ROMANIA +0.50,1.18,,100,-100.00,Lost,Charlie Bryson,Football,2015-09-04 16:35:06
2015-09-03 16:30:00,International,World Cup Qualification,IRAN vs GUAM,6-0 (4-0),Over / Under,Over +2.50,1.20,,100,20.00,Win,Charlie Bryson,Football,2015-09-03 13:11:04
2015-09-02 16:00:00,Serbia,Serbia Cup,CSK PIVARA CELAREVO vs MACVA SABAC,1-0 (0-0),Asian handicap,CSK PIVARA CELAREVO +0.50,1.29,,100,29.00,Win,Charlie Bryson,Football,2015-09-02 13:13:02
2015-09-02 16:00:00,Serbia,Serbia Cup,FK ZEMUN vs FK JEDINSTVO PUTEVI,1-0 (1-0),Match Odds,FK ZEMUN,1.17,,100,17.00,Win,Charlie Bryson,Football,2015-09-02 13:12:05
2015-08-29 16:00:00,Scotland,Second Division,DUNFERMLINE ATHLETIC vs STRANRAER FC,3-1 (2-0),Match Odds,DUNFERMLINE ATHLETIC,1.50,,100,50.00,Win,Charlie Bryson,Football,2015-08-28 15:35:08
2015-08-29 15:30:00,Germany,Bundesliga,1 FSV MAINZ 05 vs HANNOVER 96,3-0 (2-0),Asian handicap,1 FSV MAINZ 05 +0.50,1.30,,100,30.00,Win,Charlie Bryson,Football,2015-08-29 09:53:02
2015-08-29 15:30:00,Germany,Bundesliga,VFB STUTTGART vs EINTRACHT FRANKFURT,1-4 (1-2),Over / Under,Over +2.50,1.61,,100,61.00,Win,Charlie Bryson,Football,2015-08-28 10:34:03
2015-08-28 20:30:00,France,Ligue 1,EA GUINGAMP vs OLYMPIQUE MARSEILLE,2-0 (0-0),Over / Under,Over +1.50,1.40,,100,40.00,Win,Charlie Bryson,Football,2015-08-28 15:37:02
